#,BGA Name,ID,Rating
834,ichinoseharu,93147862,1643
835,Nark,88459472,1643
836,HighprinceofWar,7236662,1643
837,ujhns,94037448,1643
838,genrand,6848270,1642
839,aakash,83846818,1642
840,erictime,91690518,1642
841,chauq,88988802,1642
842,teddyPla,93696302,1642
843,Sakananananana,93926409,1642
844,Smart Winner,94607102,1641
845,StayHungry,85168861,1641
846,QKN,93387016,1641
847,chuansongzhiwu,93369103,1641
848,Sleuth,84068004,1641
849,NotATrueId,94378280,1641
850,Rivarama,94295955,1641
851,yuqi-s,94555698,1641
852,milroybj,85801576,1641
853,betacockroach,94901008,1641
854,dengdengfyc,94870526,1641
855,vincentlai123,26338358,1640
856,strategic_wolf,94974649,1640
857,kbrakke,91713048,1640
858,Mtyan,89918964,1640
859,meekuscat,92978852,1640
860,wangzx16126,92079326,1639
861,asiagrubas,84333449,1639
862,hinklebe,85523627,1639
863,AntonJ,83961480,1639
864,yves_lanuit,94761989,1639
865,shihyuhuai,84436628,1639
866,Kryel,84473114,1639
867,maxzli,94363011,1639
868,Murphy7,85109044,1639
869,SofaKingdom,87318640,1638
870,HOONBO,94166134,1638
871,YetiJust,85455513,1638
872,wasabi3104,84312007,1638
873,KeepCalmAndWazo,91235933,1638
874,Zajcu,88799451,1638
875,Curian777,95224483,1638
876,kajaja,94236286,1638
877,kinsdog,90993971,1638
878,Acerbic,83851681,1638
879,theblender101,94833250,1638
880,bkz-kdks,91568373,1638
881,jamaisyang,93096603,1637
882,Narcocat,38363561,1637
883,JJome,91446147,1637
884,GO289,84885422,1637
885,dimax270,85371938,1637
886,llxllx999,94184206,1636
887,flowing poison,93229253,1636
888,kmcgaire,84995812,1636
889,Arbitr2,6970906,1636
890,Yuwanghaiyang,94617853,1636
891,Middag,93233762,1636
892,Poom007,84829365,1636
893,qiran660,94897524,1636
894,Magestik,85478983,1636
895,liang1988,91014143,1635
896,HendrikTimmer,88464846,1635
897,robeaf,88464580,1635
898,CustodioDan1,94490545,1635
899,Terence_su,95062361,1634
900,rob10123,94320518,1634
901,rand214,95044604,1634
902,RandomBadger,84614391,1634
903,smartmagpie,94841571,1634
904,Trombe,79455300,1634
